prices_actual,prices_forecast,actual_demand,forecast_demand,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step
8.58,13.44,35706.7,35131.02,0.5,0.0,0.0,35706.7,0.0,0.0
4.24,15.96,34715.64,34485.69,0.5,0.0,0.0,34715.64,0.0,0.0
3.36,10.59,34044.65,33424.69,0.5,0.0,0.0,34044.65,0.0,0.0
3.3,17.61,33752.8,34913.18,0.5,0.0,0.0,33752.8,0.0,0.0
6.58,13.11,33961.89,34931.62,0.5,0.0,0.0,33961.89,0.0,0.0
8.81,23.88,34696.42,36711.44,0.5,0.0,0.0,34696.42,0.0,0.0
12.88,30.33,35943.73,39804.48,0.5,0.0,0.0,35943.73,0.0,0.0
15.85,28.29,37044.83,42018.62,0.5,0.0,0.0,37044.83,0.0,0.0
17.78,26.94,38050.09,40243.79,0.5,0.0,0.0,38050.09,0.0,0.0
18.55,19.14,39717.57,41616.79,0.5,0.0,0.0,39717.57,0.0,0.0
18.52,21.92,41157.15,42556.04,0.5,0.0,0.0,41157.15,0.0,0.0
19.12,29.53,42415.07,43460.67,0.5,0.0,0.0,42415.07,0.0,0.0
18.12,21.61,43271.6,42981.98,0.5,0.0,0.0,43271.6,0.0,0.0
14.27,20.39,43780.55,42844.53,0.5,0.0,0.0,43780.55,0.0,0.0
11.93,27.74,44083.52,43892.46,0.5,0.0,0.0,44083.52,0.0,0.0
12.12,18.81,44386.97,42410.74,0.5,0.0,0.0,44386.97,0.0,0.0
15.99,48.26,44746.97,41860.16,0.5,0.0,0.0,44746.97,0.0,0.0
32.42,64.96,45656.03,43793.72,0.5,0.0,0.0,45656.03,0.0,0.0
23.04,44.83,46265.64,43194.96,0.5,0.0,0.0,46265.64,0.0,0.0
16.51,34.43,45568.61,43413.46,0.5,0.0,0.0,45568.61,0.0,0.0
15.15,29.73,44432.3,42019.9,0.5,0.0,0.0,44432.3,0.0,0.0
15.79,26.04,43081.48,41909.09,0.5,0.0,0.0,43081.48,0.0,0.0
14.15,17.86,41135.34,39575.23,0.5,0.0,0.0,41135.34,0.0,0.0
9.31,24.9,38786.89,37225.39,0.5,0.0,12.36,38774.53,0.0,115.07
11.15,15.02,36776.14,35067.47,0.5,4.54,0.0,36780.68,0.0,-50.62
8.14,17.21,35279.44,34042.92,0.587237,4.54,0.0,35283.98,0.0,-36.96
4.25,14.59,34503.53,33622.27,0.674474,4.54,0.0,34508.07,0.0,-19.29
9.25,19.91,34183.05,34917.28,0.761711,4.54,0.0,34187.59,0.0,-41.99
11.18,17.57,34551.89,35134.43,0.848948,4.54,0.0,34556.43,0.0,-50.76
16.08,27.36,35965.81,37145.16,0.936185,0.0,4.1,35961.71,0.0,65.93
20.43,35.87,38305.65,40333.8,0.848892,0.0,4.1,38301.55,0.0,83.76
28.16,41.49,39781.79,42586.69,0.761598,0.0,4.1,39777.69,0.0,115.46
20.62,26.94,40350.29,40555.18,0.674305,0.0,4.1,40346.19,0.0,84.54
16.29,25.68,40541.66,40964.21,0.587011,0.0,4.1,40537.56,0.0,66.79
14.06,22.93,41211.32,42371.01,0.499718,0.0,4.1,41207.22,0.0,57.65
13.22,29.53,41828.12,42189.28,0.412424,0.0,4.1,41824.02,0.0,54.2
14.2,21.61,42151.48,42606.61,0.325131,0.0,4.1,42147.38,0.0,58.22
14.87,16.27,42630.31,42253.53,0.237837,0.0,4.1,42626.21,0.0,60.97
15.14,27.74,42981.8,41913.89,0.150544,0.0,4.1,42977.7,0.0,62.07
16.06,16.72,43138.04,41127.12,0.063251,4.54,0.0,43142.58,0.0,-72.91
18.6,48.26,43390.47,41715.44,0.150488,4.54,0.0,43395.01,0.0,-84.44
53.05,64.96,43285.39,42237.71,0.237725,4.54,0.0,43289.93,0.0,-240.85
